,1m,3m,15m,time,EMA123,EMA263,EMA121,EMA261,EMA1215,EMA2615
5674,3.883462311117123e+19,-5361284.998500455,50.44291320572124,1900-01-01 14:31:34,47.4617100156,43.6237621629,47.6951413,47.6577854378,32.879785063,19.8640298501
5675,3.882434997749568e+19,-5364244.447339473,50.43420616367412,1900-01-01 14:31:35,47.4617628987,43.6239156347,47.6951413652,47.6577909083,32.8800090581,19.8641075244
5676,3.881112368276922e+19,-5364233.988809634,50.43526288236959,1900-01-01 14:31:36,47.4610567505,43.6232684211,47.6950185862,47.6575928251,32.8787072829,19.8634216533
5677,3.8811142464935354e+19,-5364172.3987222975,50.43526288236959,1900-01-01 14:31:37,47.4611490288,43.623556874,47.6950517034,47.6577326746,32.8787072829,19.8634216533
5678,3.881114175748952e+19,-5364104.934804407,50.43526288236959,1900-01-01 14:31:38,47.4610285652,43.623421495,47.6949778076,47.6576379187,32.8787072829,19.8634216533
5679,3.881114179824955e+19,-5364104.934804407,50.43526288236959,1900-01-01 14:31:39,47.4610285652,43.623421495,47.6960456968,47.6581226613,32.8787072829,19.8634216533
5680,3.881035351481863e+19,-5364104.30120196,50.43526288236959,1900-01-01 14:31:40,47.4617416002,43.6241404806,47.6961777697,47.6585982482,32.8787072829,19.8634216533
5681,3.881035351472818e+19,-5364108.359205371,50.43526288236959,1900-01-01 14:31:41,47.461665537,43.623955111,47.69583376,47.6581158445,32.8787072829,19.8634216533
5682,3.881862448472381e+19,-5362171.928305835,50.44176290715517,1900-01-01 14:31:42,47.4613437906,43.6234356833,47.695797122,47.6578810986,32.8769384621,19.8622824518
5683,3.8818812471410745e+19,-5362171.686483836,50.44176290715517,1900-01-01 14:31:43,47.461551033,43.6237298416,47.6958090762,47.6579588392,32.8769384621,19.8622824518
5684,3.88188141522452e+19,-5362165.718210025,50.44419995507659,1900-01-01 14:31:44,47.4616277454,43.623649116,47.6959033624,47.6580844704,32.8780399642,19.8629175176
5685,3.881881415187455e+19,-5362172.305630393,50.44176290715517,1900-01-01 14:31:45,47.4614026523,43.6234776482,47.6960148528,47.6580962151,32.8769384621,19.8622824518
5686,3.881881416779513e+19,-5362172.222457264,50.44186688310477,1900-01-01 14:31:46,47.4621227389,43.6242700205,47.695572859,47.6584139542,32.8778032778,19.8628626479
5687,3.881900663479012e+19,-5362172.236913161,50.44186688310477,1900-01-01 14:31:47,47.4615580846,43.6238032282,47.6955093473,47.6583307124,32.8778032778,19.8628626479
5688,3.881900663479012e+19,-5362172.21279992,50.44186688310477,1900-01-01 14:31:48,47.4597785251,43.6226851421,47.6962070547,47.6587283146,32.8778032778,19.8628626479
5689,3.881900943428042e+19,-5362182.60139614,50.43611802964513,1900-01-01 14:31:49,47.4597240656,43.6225262175,47.6964718978,47.6590258032,32.8770146284,19.8623181814
5690,3.881900943428052e+19,-5362182.180738599,50.43611802964513,1900-01-01 14:31:50,47.4585829067,43.6216804432,47.6963297425,47.6589086467,32.8770146284,19.8623181814
5691,3.881928801478375e+19,-5362457.083235731,50.43368098172369,1900-01-01 14:31:51,47.4594879306,43.6222505033,47.6966251056,47.6589123241,32.8759131264,19.8616831156
5692,3.881928802473413e+19,-5362457.083235731,50.43368098172369,1900-01-01 14:31:52,47.4594879306,43.6222505033,47.6954369649,47.6582063899,32.8759131264,19.8616831156
5693,3.881987243346305e+19,-5362457.472639212,50.43240462844733,1900-01-01 14:31:53,47.4594266032,43.6224680024,47.694585248,47.6577955793,32.8743746648,19.8609423748
5694,3.8817974553396855e+19,-5363153.04550354,50.42166213413846,1900-01-01 14:31:54,47.4610832247,43.6232917298,47.6954697163,47.6577811637,32.8764499741,19.861851389
5695,3.881798446730603e+19,-5363235.448462017,50.41272506143143,1900-01-01 14:31:55,47.4606992715,43.6233622317,47.6956336915,47.6578797201,32.8771172928,19.8623555247
5696,3.881786406056228e+19,-5363724.28682293,50.41028801350999,1900-01-01 14:31:56,47.4593269972,43.6224243571,47.6951577212,47.6575683974,32.8760157908,19.8617204589
5697,3.881786400961623e+19,-5363777.467704745,50.41134473220545,1900-01-01 14:31:57,47.4585816951,43.6216477169,47.6950216402,47.6572777345,32.8747140156,19.8610345879
5698,3.882298354203399e+19,-5363777.466648026,50.41134473220545,1900-01-01 14:31:58,47.4572799199,43.6209618458,47.6939597394,47.6563646117,32.8747140156,19.8610345879
5699,3.882286324509772e+19,-5364223.559244132,50.413781780126904,1900-01-01 14:31:59,47.4586565653,43.6218541559,47.6949257144,47.6574499395,32.8758155177,19.8616696537
5700,3.882880361713496e+19,-5365097.861072125,50.42823767563362,1900-01-01 14:32:00,47.4591248825,43.6216699101,47.6951115928,47.6575910801,32.876380172,19.862136446
5701,-6.211428322500703e+19,-5365097.801991429,50.42823767563362,1900-01-01 14:32:01,47.4587828002,43.6212993553,47.6950956202,47.6598584352,32.876380172,19.862136446
5702,-6.2114283225097626e+19,-5365101.823097875,50.42823767563362,1900-01-01 14:32:02,47.4591110161,43.6215141848,47.6951140875,47.6598664327,32.876380172,19.862136446
5703,-6.2115071573739364e+19,-5365101.868931913,50.427180956938145,1900-01-01 14:32:03,47.4593740557,43.6216181213,47.6952266749,47.6600222841,32.8776819471,19.8628223171
5704,-6.211507154826642e+19,-5365075.368465744,50.42474390901672,1900-01-01 14:32:04,47.4591235931,43.6214112673,47.6956552463,47.6602492441,32.8765804451,19.8621872513
5705,-6.211511853750712e+19,-5365075.368465744,50.42474390901672,1900-01-01 14:32:05,47.4591235931,43.6214112673,47.6958147541,47.6605430015,32.8765804451,19.8621872513
5706,-6.2116378141193175e+19,-5364966.494508073,50.43368098172369,1900-01-01 14:32:06,47.4594420532,43.6216736607,47.6948945477,47.6598338708,32.8759131264,19.8616831156
5707,-6.211637814110268e+19,-5364962.135601967,50.43368098172369,1900-01-01 14:32:07,47.4593832765,43.6217826339,47.6956910099,47.6604912656,32.8759131264,19.8616831156
5708,-6.211635995286975e+19,-5364962.129816068,50.43368098172369,1900-01-01 14:32:08,47.4595527384,43.6218296758,47.696709557,47.6611932619,32.8759131264,19.8616831156
5709,-6.211637143107945e+19,-5364978.742794658,50.43473770041916,1900-01-01 14:32:09,47.4589315007,43.6214726925,47.6972290935,47.6616610793,32.8746113512,19.8609972445
5710,-6.211656460744114e+19,-5365005.38021546,50.43473770041916,1900-01-01 14:32:10,47.4571956954,43.6208020452,47.69423228,47.6597099404,32.8746113512,19.8609972445
5711,-6.2116372139511095e+19,-5365005.767285868,50.43473770041916,1900-01-01 14:32:11,47.4573710544,43.6210744141,47.6946071471,47.6597767535,32.8746113512,19.8609972445
5712,-6.211637224384882e+19,-5365048.3203467615,50.43473770041916,1900-01-01 14:32:12,47.4587058225,43.6218864446,47.6942736793,47.6594504331,32.8746113512,19.8609972445
5713,-6.211637224382708e+19,-5365048.234610533,50.4371747483406,1900-01-01 14:32:13,47.4592192718,43.6223072251,47.695592075,47.6604384933,32.8757128533,19.8616323103
5714,-6.211637224391772e+19,-5365052.387057214,50.43473770041916,1900-01-01 14:32:14,47.4588537544,43.6217787492,47.6956071938,47.6604267674,32.8746113512,19.8609972445
5715,-6.211576371471281e+19,-5363888.479405624,50.43346134714282,1900-01-01 14:32:15,47.4571863153,43.6209355799,47.6943365064,47.6595918061,32.8730728897,19.8602565038
5716,-6.211576371471491e+19,-5363888.479405624,50.43346134714282,1900-01-01 14:32:16,47.4571863153,43.6209355799,47.6951081134,47.6600172236,32.8730728897,19.8602565038
5717,-6.211576371473617e+19,-5363888.426073779,50.43346134714282,1900-01-01 14:32:17,47.4560555836,43.6200205586,47.694901733,47.6597167907,32.8730728897,19.8602565038
5718,-6.211898830962006e+19,-5363892.387196869,50.43589839506426,1900-01-01 14:32:18,47.4573704767,43.620813361,47.6954736313,47.6606768074,32.8741743917,19.8608915696
5719,-6.211918078144007e+19,-5363891.768050315,50.43589839506426,1900-01-01 14:32:19,47.4575188574,43.6210655543,47.6956745436,47.6611012619,32.8741743917,19.8608915696
5720,-6.2132407076795335e+19,-5363887.315951291,50.4371747483406,1900-01-01 14:32:20,47.4597466725,43.6222637625,47.6950176757,47.6608466762,32.8757128533,19.8616323103
5721,-6.2132407076795335e+19,-5363887.315951291,50.4371747483406,1900-01-01 14:32:21,47.4597466725,43.6222637625,47.6950055665,47.6607671744,32.8757128533,19.8616323103
5722,-6.213240707679617e+19,-5363887.318388338,50.4371747483406,1900-01-01 14:32:22,47.4586451705,43.6216286967,47.6939589575,47.6598001523,32.8757128533,19.8616323103
5723,-6.213239448789673e+19,-5363647.672460468,50.427180956938145,1900-01-01 14:32:23,47.4604775894,43.6230763585,47.6945645971,47.6603267067,32.8776819471,19.8628223171
5724,-6.213240165847677e+19,-5363821.991963519,50.4259046036618,1900-01-01 14:32:24,47.4582954223,43.6220326176,47.6925037268,47.6592273498,32.8761434856,19.8620815763
5725,-6.213240165847677e+19,-5363821.968906997,50.4259046036618,1900-01-01 14:32:25,47.4578176378,43.6216004025,47.6924489757,47.6590120374,32.8761434856,19.8620815763
5726,-6.213240165847706e+19,-5363822.588053555,50.4259046036618,1900-01-01 14:32:26,47.4576692572,43.6213482091,47.6924475955,47.6589828047,32.8761434856,19.8620815763
5727,-6.213593868312592e+19,-5363824.114168027,50.427180956938145,1900-01-01 14:32:27,47.4582531132,43.6211589144,47.6937914411,47.6594986592,32.8776819471,19.8628223171
5728,-6.213593868253279e+19,-5363824.114168027,50.427180956938145,1900-01-01 14:32:28,47.4582531132,43.6211589144,47.6938900992,47.6597755512,32.8776819471,19.8628223171
5729,-6.213563073384465e+19,-5363824.077271066,50.427180956938145,1900-01-01 14:32:29,47.4586573924,43.6215591136,47.6950138612,47.6603977869,32.8776819471,19.8628223171
5730,-6.21356304666847e+19,-5363824.100327588,50.427180956938145,1900-01-01 14:32:30,47.4591351768,43.6219913287,47.6950585438,47.6605021971,32.8776819471,19.8628223171
5731,-6.2135630362382975e+19,-5363781.607404113,50.427180956938145,1900-01-01 14:32:31,47.4594442661,43.622235724,47.6950678458,47.660514617,32.8776819471,19.8628223171
5732,-6.213532172991164e+19,-5363782.204366932,50.427180956938145,1900-01-01 14:32:32,47.458549524,43.6212127767,47.6949157297,47.6599426678,32.8776819471,19.8628223171
5733,-6.213532172991164e+19,-5363782.262390914,50.427180956938145,1900-01-01 14:32:33,47.4575898312,43.6208974604,47.6940506174,47.6595561999,32.8776819471,19.8628223171
5734,-6.213539697787397e+19,-5363778.139557951,50.427180956938145,1900-01-01 14:32:34,47.4581124615,43.6212567419,47.6943503307,47.6601717016,32.8776819471,19.8628223171
5735,-6.21189599639931e+19,-5363778.139557951,50.427180956938145,1900-01-01 14:32:35,47.4581124615,43.6212567419,47.6943503859,47.6601767669,32.8776819471,19.8628223171
5736,-6.209779789243076e+19,-5363778.526628358,50.427180956938145,1900-01-01 14:32:36,47.4582878204,43.6215291107,47.694246496,47.6599933566,32.8776819471,19.8628223171
5737,-6.209782794389657e+19,-5364057.358225713,50.427180956938145,1900-01-01 14:32:37,47.4587090125,43.6220220409,47.6942745183,47.6601228468,32.8776819471,19.8628223171
5738,-6.209782681198323e+19,-5363948.425187345,50.43611802964513,1900-01-01 14:32:38,47.4586853903,43.6219138794,47.694211991,47.6600351099,32.8770146284,19.8623181814
5739,-6.209782687719929e+19,-5363950.04825662,50.43611802964513,1900-01-01 14:32:39,47.4594766493,43.6219833362,47.6951155896,47.6604839457,32.8770146284,19.8623181814
5740,-6.209656562370982e+19,-5363992.003297972,50.43611802964513,1900-01-01 14:32:40,47.4604043844,43.623132443,47.6952273436,47.6609243039,32.8770146284,19.8623181814
5741,-6.209656562356509e+19,-5363992.160272488,50.43611802964513,1900-01-01 14:32:41,47.4598606578,43.6229056674,47.6949362585,47.6604776338,32.8770146284,19.8623181814
5742,-6.21097991755581e+19,-5363965.659806315,50.43368098172369,1900-01-01 14:32:42,47.4596101952,43.6226988133,47.6949052571,47.6602602765,32.8759131264,19.8616831156
5743,-6.21100999542572e+19,-5363791.121404252,50.43611802964513,1900-01-01 14:32:43,47.4596747146,43.6228243781,47.6949153722,47.6603322586,32.8770146284,19.8623181814
